	Time [s]	Minimum [mm]	Maximum [mm]	Average [mm]	
927	0.15453	7.3006e-002	7.3006e-002	7.3006e-002	
928	0.1547	7.6667e-002	7.6667e-002	7.6667e-002	
929	0.15486	8.0602e-002	8.0602e-002	8.0602e-002	
930	0.15503	8.4233e-002	8.4233e-002	8.4233e-002	
931	0.1552	8.6957e-002	8.6957e-002	8.6957e-002	
932	0.15536	8.8266e-002	8.8266e-002	8.8266e-002	
933	0.15553	8.7858e-002	8.7858e-002	8.7858e-002	
934	0.1557	8.572e-002	8.572e-002	8.572e-002	
935	0.15586	8.216e-002	8.216e-002	8.216e-002	
936	0.15603	7.7781e-002	7.7781e-002	7.7781e-002	
937	0.1562	7.3401e-002	7.3401e-002	7.3401e-002	
938	0.15636	6.9927e-002	6.9927e-002	6.9927e-002	
939	0.15653	6.8201e-002	6.8201e-002	6.8201e-002	
940	0.1567	6.8847e-002	6.8847e-002	6.8847e-002	
941	0.15686	7.215e-002	7.215e-002	7.215e-002	
942	0.15703	7.7975e-002	7.7975e-002	7.7975e-002	
943	0.1572	8.5763e-002	8.5763e-002	8.5763e-002	
944	0.15736	9.4591e-002	9.4591e-002	9.4591e-002	
945	0.15753	0.1033	0.1033	0.1033	
946	0.1577	0.11068	0.11068	0.11068	
947	0.15786	0.11565	0.11565	0.11565	
948	0.15803	0.11743	0.11743	0.11743	
949	0.1582	0.11573	0.11573	0.11573	
950	0.15836	0.11077	0.11077	0.11077	
951	0.15853	0.10329	0.10329	0.10329	
952	0.1587	9.4465e-002	9.4465e-002	9.4465e-002	
953	0.15887	8.5733e-002	8.5733e-002	8.5733e-002	
954	0.15903	7.857e-002	7.857e-002	7.857e-002	
955	0.1592	7.4271e-002	7.4271e-002	7.4271e-002	
956	0.15937	7.3734e-002	7.3734e-002	7.3734e-002	
957	0.15953	7.7309e-002	7.7309e-002	7.7309e-002	
958	0.1597	8.4728e-002	8.4728e-002	8.4728e-002	
959	0.15987	9.5122e-002	9.5122e-002	9.5122e-002	
960	0.16003	0.10715	0.10715	0.10715	
961	0.1602	0.11917	0.11917	0.11917	
962	0.16037	0.12953	0.12953	0.12953	
963	0.16053	0.13677	0.13677	0.13677	
964	0.1607	0.13989	0.13989	0.13989	
965	0.16087	0.1385	0.1385	0.1385	
966	0.16103	0.13288	0.13288	0.13288	
967	0.1612	0.12396	0.12396	0.12396	
968	0.16137	0.11318	0.11318	0.11318	
969	0.16153	0.10228	0.10228	0.10228	
970	0.1617	9.3028e-002	9.3028e-002	9.3028e-002	
971	0.16187	8.6956e-002	8.6956e-002	8.6956e-002	
972	0.16203	8.5124e-002	8.5124e-002	8.5124e-002	
973	0.1622	8.7948e-002	8.7948e-002	8.7948e-002	
974	0.16237	9.5141e-002	9.5141e-002	9.5141e-002	
975	0.16253	0.10575	0.10575	0.10575	
976	0.1627	0.1183	0.1183	0.1183	
977	0.16287	0.13104	0.13104	0.13104	
978	0.16303	0.14217	0.14217	0.14217	
979	0.1632	0.15016	0.15016	0.15016	
980	0.16337	0.15397	0.15397	0.15397	
981	0.16353	0.1532	0.1532	0.1532	
982	0.1637	0.14813	0.14813	0.14813	
983	0.16387	0.13974	0.13974	0.13974	
984	0.16403	0.12947	0.12947	0.12947	
985	0.1642	0.11904	0.11904	0.11904	
986	0.16437	0.11017	0.11017	0.11017	
987	0.16453	0.10432	0.10432	0.10432	
988	0.1647	0.10244	0.10244	0.10244	
989	0.16487	0.10488	0.10488	0.10488	
990	0.16503	0.11129	0.11129	0.11129	
991	0.1652	0.12072	0.12072	0.12072	
992	0.16537	0.13178	0.13178	0.13178	
993	0.16553	0.14284	0.14284	0.14284	
994	0.1657	0.15232	0.15232	0.15232	
995	0.16587	0.1589	0.1589	0.1589	
996	0.16603	0.16176	0.16176	0.16176	
997	0.1662	0.16069	0.16069	0.16069	
998	0.16637	0.1561	0.1561	0.1561	
999	0.16653	0.14895	0.14895	0.14895	
1000	0.1667	0.14056	0.14056	0.14056	
1001	0.16687	0.13245	0.13245	0.13245	
1002	0.16703	0.12602	0.12602	0.12602	
1003	0.1672	0.12237	0.12237	0.12237	
1004	0.16737	0.12214	0.12214	0.12214	
1005	0.16753	0.12538	0.12538	0.12538	
1006	0.1677	0.13157	0.13157	0.13157	
1007	0.16787	0.13974	0.13974	0.13974	
1008	0.16803	0.1486	0.1486	0.1486	
1009	0.1682	0.15681	0.15681	0.15681	
1010	0.16837	0.16314	0.16314	0.16314	
1011	0.16853	0.16672	0.16672	0.16672	
1012	0.1687	0.16715	0.16715	0.16715	
1013	0.16887	0.16458	0.16458	0.16458	
1014	0.16903	0.15962	0.15962	0.15962	
1015	0.1692	0.15332	0.15332	0.15332	
1016	0.16937	0.14689	0.14689	0.14689	
1017	0.16953	0.14155	0.14155	0.14155	
1018	0.1697	0.13832	0.13832	0.13832	
1019	0.16987	0.13785	0.13785	0.13785	
1020	0.17003	0.14027	0.14027	0.14027	
1021	0.1702	0.14527	0.14527	0.14527	
1022	0.17037	0.15206	0.15206	0.15206	
1023	0.17053	0.15958	0.15958	0.15958	
1024	0.1707	0.16664	0.16664	0.16664	
1025	0.17087	0.17213	0.17213	0.17213	
1026	0.17103	0.17524	0.17524	0.17524	
1027	0.1712	0.17556	0.17556	0.17556	
1028	0.17137	0.17315	0.17315	0.17315	
1029	0.17153	0.16854	0.16854	0.16854	
1030	0.1717	0.16263	0.16263	0.16263	
1031	0.17187	0.15655	0.15655	0.15655	
1032	0.17203	0.15145	0.15145	0.15145	
1033	0.1722	0.1483	0.1483	0.1483	
1034	0.17237	0.14775	0.14775	0.14775	
1035	0.17253	0.15003	0.15003	0.15003	
1036	0.1727	0.15486	0.15486	0.15486	
1037	0.17287	0.16156	0.16156	0.16156	
1038	0.17303	0.1691	0.1691	0.1691	
1039	0.1732	0.17636	0.17636	0.17636	
1040	0.17337	0.18221	0.18221	0.18221	
1041	0.17353	0.18578	0.18578	0.18578	
1042	0.1737	0.18658	0.18658	0.18658	
1043	0.17387	0.18456	0.18456	0.18456	
1044	0.17403	0.18015	0.18015	0.18015	
1045	0.1742	0.17415	0.17415	0.17415	
1046	0.17437	0.16765	0.16765	0.16765	
1047	0.17453	0.16178	0.16178	0.16178	
1048	0.1747	0.15759	0.15759	0.15759	
1049	0.17487	0.15585	0.15585	0.15585	
1050	0.17503	0.15692	0.15692	0.15692	
1051	0.1752	0.1607	0.1607	0.1607	
1052	0.17537	0.16665	0.16665	0.16665	
1053	0.17554	0.17389	0.17389	0.17389	
1054	0.1757	0.18134	0.18134	0.18134	
1055	0.17587	0.18788	0.18788	0.18788	
1056	0.17604	0.19256	0.19256	0.19256	
1057	0.1762	0.19475	0.19475	0.19475	
1058	0.17637	0.19422	0.19422	0.19422	
1059	0.17654	0.19118	0.19118	0.19118	
1060	0.1767	0.18624	0.18624	0.18624	
1061	0.17687	0.18032	0.18032	0.18032	
1062	0.17704	0.17445	0.17445	0.17445	
1063	0.1772	0.16965	0.16965	0.16965	
1064	0.17737	0.16675	0.16675	0.16675	
1065	0.17754	0.16623	0.16623	0.16623	
1066	0.1777	0.16819	0.16819	0.16819	
1067	0.17787	0.1723	0.1723	0.1723	
1068	0.17804	0.17792	0.17792	0.17792	
1069	0.1782	0.18416	0.18416	0.18416	
1070	0.17837	0.19004	0.19004	0.19004	
1071	0.17854	0.19471	0.19471	0.19471	
1072	0.1787	0.19751	0.19751	0.19751	
1073	0.17887	0.19811	0.19811	0.19811	
1074	0.17904	0.19659	0.19659	0.19659	
1075	0.1792	0.19335	0.19335	0.19335	
1076	0.17937	0.18907	0.18907	0.18907	
1077	0.17954	0.18461	0.18461	0.18461	
1078	0.1797	0.18078	0.18078	0.18078	
1079	0.17987	0.17831	0.17831	0.17831	
1080	0.18004	0.17762	0.17762	0.17762	
1081	0.1802	0.17883	0.17883	0.17883	
1082	0.18037	0.18173	0.18173	0.18173	
1083	0.18054	0.18579	0.18579	0.18579	
1084	0.1807	0.1903	0.1903	0.1903	
1085	0.18087	0.1945	0.1945	0.1945	
1086	0.18104	0.19768	0.19768	0.19768	
1087	0.1812	0.19935	0.19935	0.19935	
1088	0.18137	0.1993	0.1993	0.1993	
1089	0.18154	0.19762	0.19762	0.19762	
1090	0.1817	0.19473	0.19473	0.19473	
1091	0.18187	0.19125	0.19125	0.19125	
1092	0.18204	0.18791	0.18791	0.18791	
1093	0.1822	0.18542	0.18542	0.18542	
1094	0.18237	0.18434	0.18434	0.18434	
1095	0.18254	0.18494	0.18494	0.18494	
1096	0.1827	0.18722	0.18722	0.18722	
1097	0.18287	0.19084	0.19084	0.19084	
1098	0.18304	0.19521	0.19521	0.19521	
1099	0.1832	0.19958	0.19958	0.19958	
1100	0.18337	0.20318	0.20318	0.20318	
1101	0.18354	0.20536	0.20536	0.20536	
1102	0.1837	0.20572	0.20572	0.20572	
1103	0.18387	0.20414	0.20414	0.20414	
1104	0.18404	0.20087	0.20087	0.20087	
1105	0.1842	0.19647	0.19647	0.19647	
1106	0.18437	0.1917	0.1917	0.1917	
1107	0.18454	0.18744	0.18744	0.18744	
1108	0.1847	0.18449	0.18449	0.18449	
1109	0.18487	0.18346	0.18346	0.18346	
1110	0.18504	0.18465	0.18465	0.18465	
1111	0.1852	0.18799	0.18799	0.18799	
1112	0.18537	0.19305	0.19305	0.19305	
1113	0.18554	0.1991	0.1991	0.1991	
1114	0.1857	0.20519	0.20519	0.20519	
1115	0.18587	0.21036	0.21036	0.21036	
1116	0.18604	0.21376	0.21376	0.21376	
1117	0.1862	0.2148	0.2148	0.2148	
1118	0.18637	0.21328	0.21328	0.21328	
1119	0.18654	0.20938	0.20938	0.20938	
1120	0.1867	0.20369	0.20369	0.20369	
1121	0.18687	0.19708	0.19708	0.19708	
1122	0.18704	0.19061	0.19061	0.19061	
1123	0.1872	0.18532	0.18532	0.18532	
1124	0.18737	0.18208	0.18208	0.18208	
1125	0.18754	0.18146	0.18146	0.18146	
1126	0.1877	0.18363	0.18363	0.18363	
1127	0.18787	0.1883	0.1883	0.1883	
1128	0.18804	0.19481	0.19481	0.19481	
1129	0.1882	0.20218	0.20218	0.20218	
1130	0.18837	0.2093	0.2093	0.2093	
1131	0.18854	0.21511	0.21511	0.21511	
1132	0.1887	0.21872	0.21872	0.21872	
1133	0.18887	0.21959	0.21959	0.21959	
1134	0.18904	0.2176	0.2176	0.2176	
1135	0.1892	0.21306	0.21306	0.21306	
1136	0.18937	0.2067	0.2067	0.2067	
1137	0.18954	0.19949	0.19949	0.19949	
1138	0.1897	0.19253	0.19253	0.19253	
1139	0.18987	0.18687	0.18687	0.18687	
1140	0.19004	0.18336	0.18336	0.18336	
1141	0.1902	0.1825	0.1825	0.1825	
1142	0.19037	0.18437	0.18437	0.18437	
1143	0.19054	0.18863	0.18863	0.18863	
1144	0.1907	0.19461	0.19461	0.19461	
1145	0.19087	0.20135	0.20135	0.20135	
1146	0.19104	0.20784	0.20784	0.20784	
1147	0.1912	0.21311	0.21311	0.21311	
1148	0.19137	0.2164	0.2164	0.2164	
1149	0.19154	0.21731	0.21731	0.21731	
1150	0.1917	0.21578	0.21578	0.21578	
1151	0.19187	0.21214	0.21214	0.21214	
1152	0.19204	0.20703	0.20703	0.20703	
1153	0.19221	0.20128	0.20128	0.20128	
1154	0.19237	0.19579	0.19579	0.19579	
1155	0.19254	0.19136	0.19136	0.19136	
1156	0.19271	0.18859	0.18859	0.18859	
1157	0.19287	0.18779	0.18779	0.18779	
1158	0.19304	0.18893	0.18893	0.18893	
1159	0.19321	0.1917	0.1917	0.1917	
1160	0.19337	0.19552	0.19552	0.19552	
1161	0.19354	0.19971	0.19971	0.19971	
1162	0.19371	0.20355	0.20355	0.20355	
1163	0.19387	0.20646	0.20646	0.20646	
1164	0.19404	0.20805	0.20805	0.20805	
1165	0.19421	0.20817	0.20817	0.20817	
1166	0.19437	0.20694	0.20694	0.20694	
1167	0.19454	0.20471	0.20471	0.20471	
1168	0.19471	0.20196	0.20196	0.20196	
1169	0.19487	0.19923	0.19923	0.19923	
1170	0.19504	0.19699	0.19699	0.19699	
1171	0.19521	0.19559	0.19559	0.19559	
1172	0.19537	0.19516	0.19516	0.19516	
1173	0.19554	0.19564	0.19564	0.19564	
1174	0.19571	0.19676	0.19676	0.19676	
1175	0.19587	0.19815	0.19815	0.19815	
1176	0.19604	0.19937	0.19937	0.19937	
1177	0.19621	0.20005	0.20005	0.20005	
1178	0.19637	0.19993	0.19993	0.19993	
1179	0.19654	0.19896	0.19896	0.19896	
1180	0.19671	0.19727	0.19727	0.19727	
1181	0.19687	0.19519	0.19519	0.19519	
1182	0.19704	0.19314	0.19314	0.19314	
1183	0.19721	0.1916	0.1916	0.1916	
1184	0.19737	0.19096	0.19096	0.19096	
1185	0.19754	0.19147	0.19147	0.19147	
1186	0.19771	0.19315	0.19315	0.19315	
1187	0.19787	0.1958	0.1958	0.1958	
1188	0.19804	0.19899	0.19899	0.19899	
1189	0.19821	0.20212	0.20212	0.20212	
1190	0.19837	0.20457	0.20457	0.20457	
1191	0.19854	0.20576	0.20576	0.20576	
1192	0.19871	0.20527	0.20527	0.20527	
1193	0.19887	0.20295	0.20295	0.20295	
1194	0.19904	0.19897	0.19897	0.19897	
1195	0.19921	0.19377	0.19377	0.19377	
1196	0.19937	0.18807	0.18807	0.18807	
1197	0.19954	0.18271	0.18271	0.18271	
1198	0.19971	0.17853	0.17853	0.17853	
1199	0.19987	0.17627	0.17627	0.17627	
1200	0.20004	0.17637	0.17637	0.17637	
1201	0.20021	0.17893	0.17893	0.17893	
1202	0.20037	0.18368	0.18368	0.18368	
1203	0.20054	0.18995	0.18995	0.18995	
1204	0.20071	0.19681	0.19681	0.19681	
1205	0.20087	0.20317	0.20317	0.20317	
1206	0.20104	0.20798	0.20798	0.20798	
1207	0.20121	0.21037	0.21037	0.21037	
1208	0.20137	0.2098	0.2098	0.2098	
1209	0.20154	0.20617	0.20617	0.20617	
1210	0.20171	0.19985	0.19985	0.19985	
1211	0.20187	0.19162	0.19162	0.19162	
1212	0.20204	0.1826	0.1826	0.1826	
1213	0.20221	0.17405	0.17405	0.17405	
1214	0.20237	0.16721	0.16721	0.16721	
1215	0.20254	0.16309	0.16309	0.16309	
1216	0.20271	0.16231	0.16231	0.16231	
1217	0.20287	0.16502	0.16502	0.16502	
1218	0.20304	0.17084	0.17084	0.17084	
1219	0.20321	0.17891	0.17891	0.17891	
1220	0.20337	0.18802	0.18802	0.18802	
1221	0.20354	0.19679	0.19679	0.19679	
1222	0.20371	0.20386	0.20386	0.20386	
1223	0.20387	0.20811	0.20811	0.20811	
1224	0.20404	0.20881	0.20881	0.20881	
1225	0.20421	0.20577	0.20577	0.20577	
1226	0.20437	0.19932	0.19932	0.19932	
1227	0.20454	0.19032	0.19032	0.19032	
1228	0.20471	0.17999	0.17999	0.17999	
1229	0.20487	0.16976	0.16976	0.16976	
1230	0.20504	0.16104	0.16104	0.16104	
1231	0.20521	0.15503	0.15503	0.15503	
1232	0.20537	0.15251	0.15251	0.15251	
1233	0.20554	0.15376	0.15376	0.15376	
1234	0.20571	0.15851	0.15851	0.15851	
1235	0.20587	0.16597	0.16597	0.16597	
1236	0.20604	0.17497	0.17497	0.17497	
1237	0.20621	0.18413	0.18413	0.18413	
1238	0.20637	0.19204	0.19204	0.19204	
1239	0.20654	0.19753	0.19753	0.19753	
1240	0.20671	0.19976	0.19976	0.19976	
1241	0.20687	0.1984	0.1984	0.1984	
1242	0.20704	0.19363	0.19363	0.19363	
1243	0.20721	0.18613	0.18613	0.18613	
1244	0.20737	0.17696	0.17696	0.17696	
1245	0.20754	0.16739	0.16739	0.16739	
1246	0.20771	0.1587	0.1587	0.1587	
1247	0.20787	0.15204	0.15204	0.15204	
1248	0.20804	0.14819	0.14819	0.14819	
1249	0.20821	0.14753	0.14753	0.14753	
1250	0.20837	0.14996	0.14996	0.14996	
1251	0.20854	0.15493	0.15493	0.15493	
1252	0.20871	0.16155	0.16155	0.16155	
1253	0.20888	0.16873	0.16873	0.16873	
1254	0.20904	0.17533	0.17533	0.17533	
1255	0.20921	0.18037	0.18037	0.18037	
1256	0.20938	0.18312	0.18312	0.18312	
1257	0.20954	0.18322	0.18322	0.18322	
1258	0.20971	0.18072	0.18072	0.18072	
1259	0.20988	0.17603	0.17603	0.17603	
1260	0.21004	0.16984	0.16984	0.16984	
1261	0.21021	0.16305	0.16305	0.16305	
1262	0.21038	0.15656	0.15656	0.15656	
1263	0.21054	0.15116	0.15116	0.15116	
1264	0.21071	0.14745	0.14745	0.14745	
1265	0.21088	0.14572	0.14572	0.14572	
1266	0.21104	0.14596	0.14596	0.14596	
1267	0.21121	0.14787	0.14787	0.14787	
1268	0.21138	0.15093	0.15093	0.15093	
1269	0.21154	0.15449	0.15449	0.15449	
1270	0.21171	0.15791	0.15791	0.15791	
1271	0.21188	0.16062	0.16062	0.16062	
1272	0.21204	0.16221	0.16221	0.16221	
1273	0.21221	0.1625	0.1625	0.1625	
1274	0.21238	0.16151	0.16151	0.16151	
1275	0.21254	0.15946	0.15946	0.15946	
1276	0.21271	0.15671	0.15671	0.15671	
1277	0.21288	0.15367	0.15367	0.15367	
1278	0.21304	0.15073	0.15073	0.15073	
1279	0.21321	0.14822	0.14822	0.14822	
1280	0.21338	0.1463	0.1463	0.1463	
1281	0.21354	0.14503	0.14503	0.14503	
1282	0.21371	0.14432	0.14432	0.14432	
1283	0.21388	0.14399	0.14399	0.14399	
1284	0.21404	0.1438	0.1438	0.1438	
1285	0.21421	0.14356	0.14356	0.14356	
1286	0.21438	0.14311	0.14311	0.14311	
1287	0.21454	0.14239	0.14239	0.14239	
1288	0.21471	0.14145	0.14145	0.14145	
1289	0.21488	0.1404	0.1404	0.1404	
1290	0.21504	0.13944	0.13944	0.13944	
1291	0.21521	0.13874	0.13874	0.13874	
1292	0.21538	0.13845	0.13845	0.13845	
1293	0.21554	0.13862	0.13862	0.13862	
1294	0.21571	0.1392	0.1392	0.1392	
1295	0.21588	0.14002	0.14002	0.14002	
1296	0.21604	0.14082	0.14082	0.14082	
1297	0.21621	0.14128	0.14128	0.14128	
1298	0.21638	0.14113	0.14113	0.14113	
1299	0.21654	0.14013	0.14013	0.14013	
1300	0.21671	0.13817	0.13817	0.13817	
1301	0.21688	0.13532	0.13532	0.13532	
1302	0.21704	0.13177	0.13177	0.13177	
1303	0.21721	0.12788	0.12788	0.12788	
1304	0.21738	0.12411	0.12411	0.12411	
1305	0.21754	0.1209	0.1209	0.1209	
1306	0.21771	0.11869	0.11869	0.11869	
1307	0.21788	0.11776	0.11776	0.11776	
1308	0.21804	0.11822	0.11822	0.11822	
1309	0.21821	0.11997	0.11997	0.11997	
1310	0.21838	0.12269	0.12269	0.12269	
1311	0.21854	0.12593	0.12593	0.12593	
1312	0.21871	0.12908	0.12908	0.12908	
1313	0.21888	0.13156	0.13156	0.13156	
1314	0.21904	0.13284	0.13284	0.13284	
1315	0.21921	0.13256	0.13256	0.13256	
1316	0.21938	0.13058	0.13058	0.13058	
1317	0.21954	0.12698	0.12698	0.12698	
1318	0.21971	0.12213	0.12213	0.12213	
1319	0.21988	0.11656	0.11656	0.11656	
1320	0.22004	0.11093	0.11093	0.11093	
1321	0.22021	0.10591	0.10591	0.10591	
1322	0.22038	0.10211	0.10211	0.10211	
1323	0.22054	9.995e-002	9.995e-002	9.995e-002	
1324	0.22071	9.9639e-002	9.9639e-002	9.9639e-002	
1325	0.22088	0.1011	0.1011	0.1011	
1326	0.22104	0.10402	0.10402	0.10402	
1327	0.22121	0.10785	0.10785	0.10785	
1328	0.22138	0.11192	0.11192	0.11192	
1329	0.22154	0.11554	0.11554	0.11554	
1330	0.22171	0.11806	0.11806	0.11806	
1331	0.22188	0.119	0.119	0.119	
1332	0.22204	0.11812	0.11812	0.11812	
1333	0.22221	0.11544	0.11544	0.11544	
1334	0.22238	0.1112	0.1112	0.1112	
1335	0.22254	0.1059	0.1059	0.1059	
1336	0.22271	0.10015	0.10015	0.10015	
1337	0.22288	9.4628e-002	9.4628e-002	9.4628e-002	
1338	0.22304	8.9951e-002	8.9951e-002	8.9951e-002	
1339	0.22321	8.6609e-002	8.6609e-002	8.6609e-002	
1340	0.22338	8.4893e-002	8.4893e-002	8.4893e-002	
1341	0.22354	8.4856e-002	8.4856e-002	8.4856e-002	
1342	0.22371	8.6321e-002	8.6321e-002	8.6321e-002	
1343	0.22388	8.8909e-002	8.8909e-002	8.8909e-002	
1344	0.22404	9.2098e-002	9.2098e-002	9.2098e-002	
1345	0.22421	9.531e-002	9.531e-002	9.531e-002	
1346	0.22438	9.7983e-002	9.7983e-002	9.7983e-002	
1347	0.22454	9.9656e-002	9.9656e-002	9.9656e-002	
1348	0.22471	0.10002	0.10002	0.10002	
1349	0.22488	9.897e-002	9.897e-002	9.897e-002	
1350	0.22504	9.6577e-002	9.6577e-002	9.6577e-002	
1351	0.22521	9.3096e-002	9.3096e-002	9.3096e-002	
1352	0.22538	8.8908e-002	8.8908e-002	8.8908e-002	
1353	0.22555	8.4463e-002	8.4463e-002	8.4463e-002	
1354	0.22571	8.0212e-002	8.0212e-002	8.0212e-002	
1355	0.22588	7.6552e-002	7.6552e-002	7.6552e-002	
1356	0.22605	7.3774e-002	7.3774e-002	7.3774e-002	
1357	0.22621	7.2037e-002	7.2037e-002	7.2037e-002	
1358	0.22638	7.1355e-002	7.1355e-002	7.1355e-002	
1359	0.22655	7.1612e-002	7.1612e-002	7.1612e-002	
1360	0.22671	7.2589e-002	7.2589e-002	7.2589e-002	
1361	0.22688	7.3999e-002	7.3999e-002	7.3999e-002	
1362	0.22705	7.553e-002	7.553e-002	7.553e-002	
1363	0.22721	7.6886e-002	7.6886e-002	7.6886e-002	
1364	0.22738	7.7821e-002	7.7821e-002	7.7821e-002	
1365	0.22755	7.8155e-002	7.8155e-002	7.8155e-002	
1366	0.22771	7.7792e-002	7.7792e-002	7.7792e-002	
1367	0.22788	7.6715e-002	7.6715e-002	7.6715e-002	
1368	0.22805	7.4978e-002	7.4978e-002	7.4978e-002	
1369	0.22821	7.2692e-002	7.2692e-002	7.2692e-002	
1370	0.22838	7.0006e-002	7.0006e-002	7.0006e-002	
1371	0.22855	6.7095e-002	6.7095e-002	6.7095e-002	
1372	0.22871	6.4137e-002	6.4137e-002	6.4137e-002	
1373	0.22888	6.1306e-002	6.1306e-002	6.1306e-002	
1374	0.22905	5.8762e-002	5.8762e-002	5.8762e-002	
1375	0.22921	5.6639e-002	5.6639e-002	5.6639e-002	
1376	0.22938	5.504e-002	5.504e-002	5.504e-002	
1377	0.22955	5.4026e-002	5.4026e-002	5.4026e-002	
1378	0.22971	5.3614e-002	5.3614e-002	5.3614e-002	
1379	0.22988	5.3764e-002	5.3764e-002	5.3764e-002	
1380	0.23005	5.4382e-002	5.4382e-002	5.4382e-002	
1381	0.23021	5.5317e-002	5.5317e-002	5.5317e-002	
1382	0.23038	5.6372e-002	5.6372e-002	5.6372e-002	
1383	0.23055	5.7316e-002	5.7316e-002	5.7316e-002	
1384	0.23071	5.7912e-002	5.7912e-002	5.7912e-002	
1385	0.23088	5.7938e-002	5.7938e-002	5.7938e-002	
1386	0.23105	5.7225e-002	5.7225e-002	5.7225e-002	
1387	0.23121	5.5679e-002	5.5679e-002	5.5679e-002	
1388	0.23138	5.3305e-002	5.3305e-002	5.3305e-002	
1389	0.23155	5.0218e-002	5.0218e-002	5.0218e-002	
1390	0.23171	4.6634e-002	4.6634e-002	4.6634e-002	
1391	0.23188	4.2855e-002	4.2855e-002	4.2855e-002	
1392	0.23205	3.9229e-002	3.9229e-002	3.9229e-002	
1393	0.23221	3.6108e-002	3.6108e-002	3.6108e-002	
1394	0.23238	3.3795e-002	3.3795e-002	3.3795e-002	
1395	0.23255	3.2502e-002	3.2502e-002	3.2502e-002	
1396	0.23271	3.2306e-002	3.2306e-002	3.2306e-002	
1397	0.23288	3.3135e-002	3.3135e-002	3.3135e-002	
1398	0.23305	3.4764e-002	3.4764e-002	3.4764e-002	
1399	0.23321	3.6845e-002	3.6845e-002	3.6845e-002	
1400	0.23338	3.8948e-002	3.8948e-002	3.8948e-002	
1401	0.23355	4.0621e-002	4.0621e-002	4.0621e-002	
1402	0.23371	4.1456e-002	4.1456e-002	4.1456e-002	
1403	0.23388	4.1151e-002	4.1151e-002	4.1151e-002	
1404	0.23405	3.9562e-002	3.9562e-002	3.9562e-002	
1405	0.23421	3.6726e-002	3.6726e-002	3.6726e-002	
1406	0.23438	3.2865e-002	3.2865e-002	3.2865e-002	
1407	0.23455	2.836e-002	2.836e-002	2.836e-002	
1408	0.23471	2.3694e-002	2.3694e-002	2.3694e-002	
1409	0.23488	1.9389e-002	1.9389e-002	1.9389e-002	
1410	0.23505	1.5921e-002	1.5921e-002	1.5921e-002	
1411	0.23521	1.3654e-002	1.3654e-002	1.3654e-002	
1412	0.23538	1.2777e-002	1.2777e-002	1.2777e-002	
1413	0.23555	1.3275e-002	1.3275e-002	1.3275e-002	
1414	0.23571	1.4924e-002	1.4924e-002	1.4924e-002	
1415	0.23588	1.7327e-002	1.7327e-002	1.7327e-002	
1416	0.23605	1.9966e-002	1.9966e-002	1.9966e-002	
1417	0.23621	2.2282e-002	2.2282e-002	2.2282e-002	
1418	0.23638	2.376e-002	2.376e-002	2.376e-002	
1419	0.23655	2.4009e-002	2.4009e-002	2.4009e-002	
1420	0.23671	2.2823e-002	2.2823e-002	2.2823e-002	
1421	0.23688	2.0213e-002	2.0213e-002	2.0213e-002	
1422	0.23705	1.6408e-002	1.6408e-002	1.6408e-002	
1423	0.23721	1.1822e-002	1.1822e-002	1.1822e-002	
1424	0.23738	6.9886e-003	6.9886e-003	6.9886e-003	
1425	0.23755	2.4812e-003	2.4812e-003	2.4812e-003	
1426	0.23771	-1.1784e-003	-1.1784e-003	-1.1784e-003	
1427	0.23788	-3.5999e-003	-3.5999e-003	-3.5999e-003	
1428	0.23805	-4.5862e-003	-4.5862e-003	-4.5862e-003	
1429	0.23821	-4.1639e-003	-4.1639e-003	-4.1639e-003	
1430	0.23838	-2.5798e-003	-2.5798e-003	-2.5798e-003	
1431	0.23855	-2.6103e-004	-2.6103e-004	-2.6103e-004	
1432	0.23871	2.2516e-003	2.2516e-003	2.2516e-003	
1433	0.23888	4.3896e-003	4.3896e-003	4.3896e-003	
1434	0.23905	5.6467e-003	5.6467e-003	5.6467e-003	
1435	0.23921	5.6586e-003	5.6586e-003	5.6586e-003	
1436	0.23938	4.2606e-003	4.2606e-003	4.2606e-003	
1437	0.23955	1.5128e-003	1.5128e-003	1.5128e-003	
1438	0.23971	-2.3105e-003	-2.3105e-003	-2.3105e-003	
1439	0.23988	-6.7652e-003	-6.7652e-003	-6.7652e-003	
1440	0.24005	-1.131e-002	-1.131e-002	-1.131e-002	
1441	0.24021	-1.5392e-002	-1.5392e-002	-1.5392e-002	
1442	0.24038	-1.8537e-002	-1.8537e-002	-1.8537e-002	
1443	0.24055	-2.0426e-002	-2.0426e-002	-2.0426e-002	
1444	0.24071	-2.0943e-002	-2.0943e-002	-2.0943e-002	
1445	0.24088	-2.0194e-002	-2.0194e-002	-2.0194e-002	
1446	0.24105	-1.8489e-002	-1.8489e-002	-1.8489e-002	
1447	0.24121	-1.6292e-002	-1.6292e-002	-1.6292e-002	
1448	0.24138	-1.4141e-002	-1.4141e-002	-1.4141e-002	
1449	0.24155	-1.2564e-002	-1.2564e-002	-1.2564e-002	
1450	0.24171	-1.1992e-002	-1.1992e-002	-1.1992e-002	
1451	0.24188	-1.2691e-002	-1.2691e-002	-1.2691e-002	
1452	0.24205	-1.4717e-002	-1.4717e-002	-1.4717e-002	
1453	0.24222	-1.791e-002	-1.791e-002	-1.791e-002	
