	Time [s]	Minimum [mm]	Maximum [mm]	Average [mm]	
947	0.15786	-3.3471e-002	-3.3471e-002	-3.3471e-002	
948	0.15803	-3.4319e-002	-3.4319e-002	-3.4319e-002	
949	0.1582	-3.8647e-002	-3.8647e-002	-3.8647e-002	
950	0.15836	-4.6229e-002	-4.6229e-002	-4.6229e-002	
951	0.15853	-5.6321e-002	-5.6321e-002	-5.6321e-002	
952	0.1587	-6.775e-002	-6.775e-002	-6.775e-002	
953	0.15887	-7.9081e-002	-7.9081e-002	-7.9081e-002	
954	0.15903	-8.8835e-002	-8.8835e-002	-8.8835e-002	
955	0.1592	-9.5718e-002	-9.5718e-002	-9.5718e-002	
956	0.15937	-9.883e-002	-9.883e-002	-9.883e-002	
957	0.15953	-9.7821e-002	-9.7821e-002	-9.7821e-002	
958	0.1597	-9.2959e-002	-9.2959e-002	-9.2959e-002	
959	0.15987	-8.5111e-002	-8.5111e-002	-8.5111e-002	
960	0.16003	-7.5624e-002	-7.5624e-002	-7.5624e-002	
961	0.1602	-6.6126e-002	-6.6126e-002	-6.6126e-002	
962	0.16037	-5.8285e-002	-5.8285e-002	-5.8285e-002	
963	0.16053	-5.3551e-002	-5.3551e-002	-5.3551e-002	
964	0.1607	-5.2927e-002	-5.2927e-002	-5.2927e-002	
965	0.16087	-5.681e-002	-5.681e-002	-5.681e-002	
966	0.16103	-6.4914e-002	-6.4914e-002	-6.4914e-002	
967	0.1612	-7.6312e-002	-7.6312e-002	-7.6312e-002	
968	0.16137	-8.9561e-002	-8.9561e-002	-8.9561e-002	
969	0.16153	-0.10292	-0.10292	-0.10292	
970	0.1617	-0.11463	-0.11463	-0.11463	
971	0.16187	-0.12314	-0.12314	-0.12314	
972	0.16203	-0.1274	-0.1274	-0.1274	
973	0.1622	-0.12699	-0.12699	-0.12699	
974	0.16237	-0.1222	-0.1222	-0.1222	
975	0.16253	-0.11397	-0.11397	-0.11397	
976	0.1627	-0.10379	-0.10379	-0.10379	
977	0.16287	-9.3419e-002	-9.3419e-002	-9.3419e-002	
978	0.16303	-8.4638e-002	-8.4638e-002	-8.4638e-002	
979	0.1632	-7.8984e-002	-7.8984e-002	-7.8984e-002	
980	0.16337	-7.7506e-002	-7.7506e-002	-7.7506e-002	
981	0.16353	-8.0604e-002	-8.0604e-002	-8.0604e-002	
982	0.1637	-8.7976e-002	-8.7976e-002	-8.7976e-002	
983	0.16387	-9.8671e-002	-9.8671e-002	-9.8671e-002	
984	0.16403	-0.11123	-0.11123	-0.11123	
985	0.1642	-0.12395	-0.12395	-0.12395	
986	0.16437	-0.13509	-0.13509	-0.13509	
987	0.16453	-0.1432	-0.1432	-0.1432	
988	0.1647	-0.14732	-0.14732	-0.14732	
989	0.16487	-0.14711	-0.14711	-0.14711	
990	0.16503	-0.14291	-0.14291	-0.14291	
991	0.1652	-0.13567	-0.13567	-0.13567	
992	0.16537	-0.12679	-0.12679	-0.12679	
993	0.16553	-0.1179	-0.1179	-0.1179	
994	0.1657	-0.11057	-0.11057	-0.11057	
995	0.16587	-0.10613	-0.10613	-0.10613	
996	0.16603	-0.1054	-0.1054	-0.1054	
997	0.1662	-0.10858	-0.10858	-0.10858	
998	0.16637	-0.11528	-0.11528	-0.11528	
999	0.16653	-0.12453	-0.12453	-0.12453	
1000	0.1667	-0.13499	-0.13499	-0.13499	
1001	0.16687	-0.14518	-0.14518	-0.14518	
1002	0.16703	-0.15367	-0.15367	-0.15367	
1003	0.1672	-0.15935	-0.15935	-0.15935	
1004	0.16737	-0.1616	-0.1616	-0.1616	
1005	0.16753	-0.16037	-0.16037	-0.16037	
1006	0.1677	-0.15617	-0.15617	-0.15617	
1007	0.16787	-0.14997	-0.14997	-0.14997	
1008	0.16803	-0.14306	-0.14306	-0.14306	
1009	0.1682	-0.13679	-0.13679	-0.13679	
1010	0.16837	-0.13238	-0.13238	-0.13238	
1011	0.16853	-0.13071	-0.13071	-0.13071	
1012	0.1687	-0.13218	-0.13218	-0.13218	
1013	0.16887	-0.13664	-0.13664	-0.13664	
1014	0.16903	-0.14346	-0.14346	-0.14346	
1015	0.1692	-0.15162	-0.15162	-0.15162	
1016	0.16937	-0.15989	-0.15989	-0.15989	
1017	0.16953	-0.16706	-0.16706	-0.16706	
1018	0.1697	-0.17209	-0.17209	-0.17209	
1019	0.16987	-0.17436	-0.17436	-0.17436	
1020	0.17003	-0.1737	-0.1737	-0.1737	
1021	0.1702	-0.17046	-0.17046	-0.17046	
1022	0.17037	-0.1654	-0.1654	-0.1654	
1023	0.17053	-0.1596	-0.1596	-0.1596	
1024	0.1707	-0.15425	-0.15425	-0.15425	
1025	0.17087	-0.15043	-0.15043	-0.15043	
1026	0.17103	-0.14899	-0.14899	-0.14899	
1027	0.1712	-0.15033	-0.15033	-0.15033	
1028	0.17137	-0.15438	-0.15438	-0.15438	
1029	0.17153	-0.16061	-0.16061	-0.16061	
1030	0.1717	-0.16812	-0.16812	-0.16812	
1031	0.17187	-0.17579	-0.17579	-0.17579	
1032	0.17203	-0.18247	-0.18247	-0.18247	
1033	0.1722	-0.18718	-0.18718	-0.18718	
1034	0.17237	-0.18925	-0.18925	-0.18925	
1035	0.17253	-0.18849	-0.18849	-0.18849	
1036	0.1727	-0.18516	-0.18516	-0.18516	
1037	0.17287	-0.17994	-0.17994	-0.17994	
1038	0.17303	-0.17384	-0.17384	-0.17384	
1039	0.1732	-0.16803	-0.16803	-0.16803	
1040	0.17337	-0.1636	-0.1636	-0.1636	
1041	0.17353	-0.16143	-0.16143	-0.16143	
1042	0.1737	-0.16202	-0.16202	-0.16202	
1043	0.17387	-0.16541	-0.16541	-0.16541	
1044	0.17403	-0.17118	-0.17118	-0.17118	
1045	0.1742	-0.17852	-0.17852	-0.17852	
1046	0.17437	-0.18635	-0.18635	-0.18635	
1047	0.17453	-0.19352	-0.19352	-0.19352	
1048	0.1747	-0.19899	-0.19899	-0.19899	
1049	0.17487	-0.20199	-0.20199	-0.20199	
1050	0.17503	-0.20216	-0.20216	-0.20216	
1051	0.1752	-0.1996	-0.1996	-0.1996	
1052	0.17537	-0.19484	-0.19484	-0.19484	
1053	0.17554	-0.18878	-0.18878	-0.18878	
1054	0.1757	-0.18249	-0.18249	-0.18249	
1055	0.17587	-0.17709	-0.17709	-0.17709	
1056	0.17604	-0.17353	-0.17353	-0.17353	
1057	0.1762	-0.17245	-0.17245	-0.17245	
1058	0.17637	-0.17407	-0.17407	-0.17407	
1059	0.17654	-0.17818	-0.17818	-0.17818	
1060	0.1767	-0.18417	-0.18417	-0.18417	
1061	0.17687	-0.19114	-0.19114	-0.19114	
1062	0.17704	-0.19802	-0.19802	-0.19802	
1063	0.1772	-0.20381	-0.20381	-0.20381	
1064	0.17737	-0.20769	-0.20769	-0.20769	
1065	0.17754	-0.20916	-0.20916	-0.20916	
1066	0.1777	-0.20813	-0.20813	-0.20813	
1067	0.17787	-0.20492	-0.20492	-0.20492	
1068	0.17804	-0.20019	-0.20019	-0.20019	
1069	0.1782	-0.19482	-0.19482	-0.19482	
1070	0.17837	-0.18977	-0.18977	-0.18977	
1071	0.17854	-0.18593	-0.18593	-0.18593	
1072	0.1787	-0.18395	-0.18395	-0.18395	
1073	0.17887	-0.18413	-0.18413	-0.18413	
1074	0.17904	-0.18643	-0.18643	-0.18643	
1075	0.1792	-0.19043	-0.19043	-0.19043	
1076	0.17937	-0.19544	-0.19544	-0.19544	
1077	0.17954	-0.20062	-0.20062	-0.20062	
1078	0.1797	-0.20514	-0.20514	-0.20514	
1079	0.17987	-0.20829	-0.20829	-0.20829	
1080	0.18004	-0.20963	-0.20963	-0.20963	
1081	0.1802	-0.20904	-0.20904	-0.20904	
1082	0.18037	-0.20675	-0.20675	-0.20675	
1083	0.18054	-0.20328	-0.20328	-0.20328	
1084	0.1807	-0.19933	-0.19933	-0.19933	
1085	0.18087	-0.19567	-0.19567	-0.19567	
1086	0.18104	-0.19301	-0.19301	-0.19301	
1087	0.1812	-0.19184	-0.19184	-0.19184	
1088	0.18137	-0.19239	-0.19239	-0.19239	
1089	0.18154	-0.19453	-0.19453	-0.19453	
1090	0.1817	-0.19787	-0.19787	-0.19787	
1091	0.18187	-0.20178	-0.20178	-0.20178	
1092	0.18204	-0.20553	-0.20553	-0.20553	
1093	0.1822	-0.2084	-0.2084	-0.2084	
1094	0.18237	-0.20985	-0.20985	-0.20985	
1095	0.18254	-0.20959	-0.20959	-0.20959	
1096	0.1827	-0.20763	-0.20763	-0.20763	
1097	0.18287	-0.2043	-0.2043	-0.2043	
1098	0.18304	-0.20021	-0.20021	-0.20021	
1099	0.1832	-0.1961	-0.1961	-0.1961	
1100	0.18337	-0.19273	-0.19273	-0.19273	
1101	0.18354	-0.19076	-0.19076	-0.19076	
1102	0.1837	-0.19061	-0.19061	-0.19061	
1103	0.18387	-0.19236	-0.19236	-0.19236	
1104	0.18404	-0.19579	-0.19579	-0.19579	
1105	0.1842	-0.20033	-0.20033	-0.20033	
1106	0.18437	-0.20522	-0.20522	-0.20522	
1107	0.18454	-0.20958	-0.20958	-0.20958	
1108	0.1847	-0.2126	-0.2126	-0.2126	
1109	0.18487	-0.21369	-0.21369	-0.21369	
1110	0.18504	-0.21253	-0.21253	-0.21253	
1111	0.1852	-0.20919	-0.20919	-0.20919	
1112	0.18537	-0.20411	-0.20411	-0.20411	
1113	0.18554	-0.19803	-0.19803	-0.19803	
1114	0.1857	-0.19188	-0.19188	-0.19188	
1115	0.18587	-0.18664	-0.18664	-0.18664	
1116	0.18604	-0.18314	-0.18314	-0.18314	
1117	0.1862	-0.18198	-0.18198	-0.18198	
1118	0.18637	-0.18337	-0.18337	-0.18337	
1119	0.18654	-0.18712	-0.18712	-0.18712	
1120	0.1867	-0.19265	-0.19265	-0.19265	
1121	0.18687	-0.19907	-0.19907	-0.19907	
1122	0.18704	-0.20533	-0.20533	-0.20533	
1123	0.1872	-0.21039	-0.21039	-0.21039	
1124	0.18737	-0.21337	-0.21337	-0.21337	
1125	0.18754	-0.21371	-0.21371	-0.21371	
1126	0.1877	-0.21124	-0.21124	-0.21124	
1127	0.18787	-0.20624	-0.20624	-0.20624	
1128	0.18804	-0.19939	-0.19939	-0.19939	
1129	0.1882	-0.19165	-0.19165	-0.19165	
1130	0.18837	-0.18414	-0.18414	-0.18414	
1131	0.18854	-0.17792	-0.17792	-0.17792	
1132	0.1887	-0.17389	-0.17389	-0.17389	
1133	0.18887	-0.17259	-0.17259	-0.17259	
1134	0.18904	-0.17412	-0.17412	-0.17412	
1135	0.1892	-0.17818	-0.17818	-0.17818	
1136	0.18937	-0.18406	-0.18406	-0.18406	
1137	0.18954	-0.19076	-0.19076	-0.19076	
1138	0.1897	-0.19718	-0.19718	-0.19718	
1139	0.18987	-0.20228	-0.20228	-0.20228	
1140	0.19004	-0.20521	-0.20521	-0.20521	
1141	0.1902	-0.20547	-0.20547	-0.20547	
1142	0.19037	-0.20297	-0.20297	-0.20297	
1143	0.19054	-0.19806	-0.19806	-0.19806	
1144	0.1907	-0.19142	-0.19142	-0.19142	
1145	0.19087	-0.18398	-0.18398	-0.18398	
1146	0.19104	-0.17679	-0.17679	-0.17679	
1147	0.1912	-0.1708	-0.1708	-0.1708	
1148	0.19137	-0.16676	-0.16676	-0.16676	
1149	0.19154	-0.1651	-0.1651	-0.1651	
1150	0.1917	-0.16586	-0.16586	-0.16586	
1151	0.19187	-0.16871	-0.16871	-0.16871	
1152	0.19204	-0.17301	-0.17301	-0.17301	
1153	0.19221	-0.17793	-0.17793	-0.17793	
1154	0.19237	-0.18257	-0.18257	-0.18257	
1155	0.19254	-0.18613	-0.18613	-0.18613	
1156	0.19271	-0.18801	-0.18801	-0.18801	
1157	0.19287	-0.18789	-0.18789	-0.18789	
1158	0.19304	-0.18581	-0.18581	-0.18581	
1159	0.19321	-0.18209	-0.18209	-0.18209	
1160	0.19337	-0.17729	-0.17729	-0.17729	
1161	0.19354	-0.17212	-0.17212	-0.17212	
1162	0.19371	-0.16726	-0.16726	-0.16726	
1163	0.19387	-0.16332	-0.16332	-0.16332	
1164	0.19404	-0.1607	-0.1607	-0.1607	
1165	0.19421	-0.15952	-0.15952	-0.15952	
1166	0.19437	-0.15967	-0.15967	-0.15967	
1167	0.19454	-0.16081	-0.16081	-0.16081	
1168	0.19471	-0.16245	-0.16245	-0.16245	
1169	0.19487	-0.16405	-0.16405	-0.16405	
1170	0.19504	-0.16513	-0.16513	-0.16513	
1171	0.19521	-0.16536	-0.16536	-0.16536	
1172	0.19537	-0.1646	-0.1646	-0.1646	
1173	0.19554	-0.16291	-0.16291	-0.16291	
1174	0.19571	-0.16055	-0.16055	-0.16055	
1175	0.19587	-0.15792	-0.15792	-0.15792	
1176	0.19604	-0.15543	-0.15543	-0.15543	
1177	0.19621	-0.15348	-0.15348	-0.15348	
1178	0.19637	-0.15231	-0.15231	-0.15231	
1179	0.19654	-0.15197	-0.15197	-0.15197	
1180	0.19671	-0.15233	-0.15233	-0.15233	
1181	0.19687	-0.15307	-0.15307	-0.15307	
1182	0.19704	-0.15376	-0.15376	-0.15376	
1183	0.19721	-0.15392	-0.15392	-0.15392	
1184	0.19737	-0.15317	-0.15317	-0.15317	
1185	0.19754	-0.15124	-0.15124	-0.15124	
1186	0.19771	-0.14812	-0.14812	-0.14812	
1187	0.19787	-0.14402	-0.14402	-0.14402	
1188	0.19804	-0.13936	-0.13936	-0.13936	
1189	0.19821	-0.13474	-0.13474	-0.13474	
1190	0.19837	-0.13079	-0.13079	-0.13079	
1191	0.19854	-0.12809	-0.12809	-0.12809	
1192	0.19871	-0.12705	-0.12705	-0.12705	
1193	0.19887	-0.12782	-0.12782	-0.12782	
1194	0.19904	-0.13025	-0.13025	-0.13025	
1195	0.19921	-0.13387	-0.13387	-0.13387	
1196	0.19937	-0.13799	-0.13799	-0.13799	
1197	0.19954	-0.14176	-0.14176	-0.14176	
1198	0.19971	-0.14431	-0.14431	-0.14431	
1199	0.19987	-0.14494	-0.14494	-0.14494	
1200	0.20004	-0.14319	-0.14319	-0.14319	
1201	0.20021	-0.13895	-0.13895	-0.13895	
1202	0.20037	-0.13251	-0.13251	-0.13251	
1203	0.20054	-0.12453	-0.12453	-0.12453	
1204	0.20071	-0.11595	-0.11595	-0.11595	
1205	0.20087	-0.10785	-0.10785	-0.10785	
1206	0.20104	-0.10129	-0.10129	-0.10129	
1207	0.20121	-9.7138e-002	-9.7138e-002	-9.7138e-002	
1208	0.20137	-9.5937e-002	-9.5937e-002	-9.5937e-002	
1209	0.20154	-9.7783e-002	-9.7783e-002	-9.7783e-002	
1210	0.20171	-0.10231	-0.10231	-0.10231	
1211	0.20187	-0.10873	-0.10873	-0.10873	
1212	0.20204	-0.11593	-0.11593	-0.11593	
1213	0.20221	-0.12265	-0.12265	-0.12265	
1214	0.20237	-0.12764	-0.12764	-0.12764	
1215	0.20254	-0.12989	-0.12989	-0.12989	
1216	0.20271	-0.12878	-0.12878	-0.12878	
1217	0.20287	-0.12417	-0.12417	-0.12417	
1218	0.20304	-0.11644	-0.11644	-0.11644	
1219	0.20321	-0.10644	-0.10644	-0.10644	
1220	0.20337	-9.5376e-002	-9.5376e-002	-9.5376e-002	
1221	0.20354	-8.4647e-002	-8.4647e-002	-8.4647e-002	
1222	0.20371	-7.5606e-002	-7.5606e-002	-7.5606e-002	
1223	0.20387	-6.9381e-002	-6.9381e-002	-6.9381e-002	
1224	0.20404	-6.6691e-002	-6.6691e-002	-6.6691e-002	
1225	0.20421	-6.7742e-002	-6.7742e-002	-6.7742e-002	
1226	0.20437	-7.2188e-002	-7.2188e-002	-7.2188e-002	
1227	0.20454	-7.9178e-002	-7.9178e-002	-7.9178e-002	
1228	0.20471	-8.7482e-002	-8.7482e-002	-8.7482e-002	
1229	0.20487	-9.5674e-002	-9.5674e-002	-9.5674e-002	
1230	0.20504	-0.10234	-0.10234	-0.10234	
1231	0.20521	-0.10628	-0.10628	-0.10628	
1232	0.20537	-0.10672	-0.10672	-0.10672	
1233	0.20554	-0.10337	-0.10337	-0.10337	
1234	0.20571	-9.6506e-002	-9.6506e-002	-9.6506e-002	
1235	0.20587	-8.6919e-002	-8.6919e-002	-8.6919e-002	
1236	0.20604	-7.5782e-002	-7.5782e-002	-7.5782e-002	
1237	0.20621	-6.4482e-002	-6.4482e-002	-6.4482e-002	
1238	0.20637	-5.4412e-002	-5.4412e-002	-5.4412e-002	
1239	0.20654	-4.6767e-002	-4.6767e-002	-4.6767e-002	
1240	0.20671	-4.2371e-002	-4.2371e-002	-4.2371e-002	
1241	0.20687	-4.156e-002	-4.156e-002	-4.156e-002	
1242	0.20704	-4.4145e-002	-4.4145e-002	-4.4145e-002	
1243	0.20721	-4.945e-002	-4.945e-002	-4.945e-002	
1244	0.20737	-5.642e-002	-5.642e-002	-5.642e-002	
1245	0.20754	-6.3782e-002	-6.3782e-002	-6.3782e-002	
1246	0.20771	-7.0243e-002	-7.0243e-002	-7.0243e-002	
1247	0.20787	-7.4673e-002	-7.4673e-002	-7.4673e-002	
1248	0.20804	-7.6271e-002	-7.6271e-002	-7.6271e-002	
1249	0.20821	-7.4668e-002	-7.4668e-002	-7.4668e-002	
1250	0.20837	-6.9968e-002	-6.9968e-002	-6.9968e-002	
1251	0.20854	-6.2719e-002	-6.2719e-002	-6.2719e-002	
1252	0.20871	-5.3811e-002	-5.3811e-002	-5.3811e-002	
1253	0.20888	-4.4341e-002	-4.4341e-002	-4.4341e-002	
1254	0.20904	-3.5434e-002	-3.5434e-002	-3.5434e-002	
1255	0.20921	-2.8088e-002	-2.8088e-002	-2.8088e-002	
1256	0.20938	-2.3025e-002	-2.3025e-002	-2.3025e-002	
1257	0.20954	-2.0603e-002	-2.0603e-002	-2.0603e-002	
1258	0.20971	-2.0779e-002	-2.0779e-002	-2.0779e-002	
1259	0.20988	-2.3139e-002	-2.3139e-002	-2.3139e-002	
1260	0.21004	-2.6977e-002	-2.6977e-002	-2.6977e-002	
1261	0.21021	-3.1417e-002	-3.1417e-002	-3.1417e-002	
1262	0.21038	-3.5552e-002	-3.5552e-002	-3.5552e-002	
1263	0.21054	-3.8579e-002	-3.8579e-002	-3.8579e-002	
1264	0.21071	-3.9913e-002	-3.9913e-002	-3.9913e-002	
1265	0.21088	-3.9256e-002	-3.9256e-002	-3.9256e-002	
1266	0.21104	-3.6624e-002	-3.6624e-002	-3.6624e-002	
1267	0.21121	-3.2318e-002	-3.2318e-002	-3.2318e-002	
1268	0.21138	-2.6856e-002	-2.6856e-002	-2.6856e-002	
1269	0.21154	-2.0882e-002	-2.0882e-002	-2.0882e-002	
1270	0.21171	-1.5048e-002	-1.5048e-002	-1.5048e-002	
1271	0.21188	-9.9245e-003	-9.9245e-003	-9.9245e-003	
1272	0.21204	-5.9113e-003	-5.9113e-003	-5.9113e-003	
1273	0.21221	-3.1981e-003	-3.1981e-003	-3.1981e-003	
1274	0.21238	-1.755e-003	-1.755e-003	-1.755e-003	
1275	0.21254	-1.3614e-003	-1.3614e-003	-1.3614e-003	
1276	0.21271	-1.664e-003	-1.664e-003	-1.664e-003	
1277	0.21288	-2.2502e-003	-2.2502e-003	-2.2502e-003	
1278	0.21304	-2.7254e-003	-2.7254e-003	-2.7254e-003	
1279	0.21321	-2.7779e-003	-2.7779e-003	-2.7779e-003	
1280	0.21338	-2.2227e-003	-2.2227e-003	-2.2227e-003	
1281	0.21354	-1.0179e-003	-1.0179e-003	-1.0179e-003	
1282	0.21371	7.4838e-004	7.4838e-004	7.4838e-004	
1283	0.21388	2.8941e-003	2.8941e-003	2.8941e-003	
1284	0.21404	5.1945e-003	5.1945e-003	5.1945e-003	
1285	0.21421	7.4378e-003	7.4378e-003	7.4378e-003	
1286	0.21438	9.4734e-003	9.4734e-003	9.4734e-003	
1287	0.21454	1.1243e-002	1.1243e-002	1.1243e-002	
1288	0.21471	1.2788e-002	1.2788e-002	1.2788e-002	
1289	0.21488	1.424e-002	1.424e-002	1.424e-002	
1290	0.21504	1.5778e-002	1.5778e-002	1.5778e-002	
1291	0.21521	1.7588e-002	1.7588e-002	1.7588e-002	
1292	0.21538	1.9811e-002	1.9811e-002	1.9811e-002	
1293	0.21554	2.2502e-002	2.2502e-002	2.2502e-002	
1294	0.21571	2.5601e-002	2.5601e-002	2.5601e-002	
1295	0.21588	2.8941e-002	2.8941e-002	2.8941e-002	
1296	0.21604	3.2261e-002	3.2261e-002	3.2261e-002	
1297	0.21621	3.5254e-002	3.5254e-002	3.5254e-002	
1298	0.21638	3.7625e-002	3.7625e-002	3.7625e-002	
1299	0.21654	3.9146e-002	3.9146e-002	3.9146e-002	
1300	0.21671	3.9715e-002	3.9715e-002	3.9715e-002	
1301	0.21688	3.9382e-002	3.9382e-002	3.9382e-002	
1302	0.21704	3.8359e-002	3.8359e-002	3.8359e-002	
1303	0.21721	3.7e-002	3.7e-002	3.7e-002	
1304	0.21738	3.5748e-002	3.5748e-002	3.5748e-002	
1305	0.21754	3.5074e-002	3.5074e-002	3.5074e-002	
1306	0.21771	3.5393e-002	3.5393e-002	3.5393e-002	
1307	0.21788	3.6996e-002	3.6996e-002	3.6996e-002	
1308	0.21804	3.9992e-002	3.9992e-002	3.9992e-002	
1309	0.21821	4.4278e-002	4.4278e-002	4.4278e-002	
1310	0.21838	4.9547e-002	4.9547e-002	4.9547e-002	
1311	0.21854	5.5318e-002	5.5318e-002	5.5318e-002	
1312	0.21871	6.1011e-002	6.1011e-002	6.1011e-002	
1313	0.21888	6.6028e-002	6.6028e-002	6.6028e-002	
1314	0.21904	6.9844e-002	6.9844e-002	6.9844e-002	
1315	0.21921	7.2095e-002	7.2095e-002	7.2095e-002	
1316	0.21938	7.2636e-002	7.2636e-002	7.2636e-002	
1317	0.21954	7.1571e-002	7.1571e-002	7.1571e-002	
1318	0.21971	6.9245e-002	6.9245e-002	6.9245e-002	
1319	0.21988	6.6197e-002	6.6197e-002	6.6197e-002	
1320	0.22004	6.3084e-002	6.3084e-002	6.3084e-002	
1321	0.22021	6.0587e-002	6.0587e-002	6.0587e-002	
1322	0.22038	5.9306e-002	5.9306e-002	5.9306e-002	
1323	0.22054	5.9673e-002	5.9673e-002	5.9673e-002	
1324	0.22071	6.1885e-002	6.1885e-002	6.1885e-002	
1325	0.22088	6.5872e-002	6.5872e-002	6.5872e-002	
1326	0.22104	7.1308e-002	7.1308e-002	7.1308e-002	
1327	0.22121	7.7654e-002	7.7654e-002	7.7654e-002	
1328	0.22138	8.4242e-002	8.4242e-002	8.4242e-002	
1329	0.22154	9.0366e-002	9.0366e-002	9.0366e-002	
1330	0.22171	9.5389e-002	9.5389e-002	9.5389e-002	
1331	0.22188	9.8835e-002	9.8835e-002	9.8835e-002	
1332	0.22204	0.10045	0.10045	0.10045	
1333	0.22221	0.10026	0.10026	0.10026	
1334	0.22238	9.851e-002	9.851e-002	9.851e-002	
1335	0.22254	9.5693e-002	9.5693e-002	9.5693e-002	
1336	0.22271	9.2427e-002	9.2427e-002	9.2427e-002	
1337	0.22288	8.9383e-002	8.9383e-002	8.9383e-002	
1338	0.22304	8.7183e-002	8.7183e-002	8.7183e-002	
1339	0.22321	8.6315e-002	8.6315e-002	8.6315e-002	
1340	0.22338	8.707e-002	8.707e-002	8.707e-002	
1341	0.22354	8.95e-002	8.95e-002	8.95e-002	
1342	0.22371	9.3428e-002	9.3428e-002	9.3428e-002	
1343	0.22388	9.8472e-002	9.8472e-002	9.8472e-002	
1344	0.22404	0.10411	0.10411	0.10411	
1345	0.22421	0.10977	0.10977	0.10977	
1346	0.22438	0.11488	0.11488	0.11488	
1347	0.22454	0.11899	0.11899	0.11899	
1348	0.22471	0.12178	0.12178	0.12178	
1349	0.22488	0.12315	0.12315	0.12315	
1350	0.22504	0.12317	0.12317	0.12317	
1351	0.22521	0.1221	0.1221	0.1221	
1352	0.22538	0.12032	0.12032	0.12032	
1353	0.22555	0.11827	0.11827	0.11827	
1354	0.22571	0.11642	0.11642	0.11642	
1355	0.22588	0.11515	0.11515	0.11515	
1356	0.22605	0.11475	0.11475	0.11475	
1357	0.22621	0.11539	0.11539	0.11539	
1358	0.22638	0.11708	0.11708	0.11708	
1359	0.22655	0.1197	0.1197	0.1197	
1360	0.22671	0.12303	0.12303	0.12303	
1361	0.22688	0.12678	0.12678	0.12678	
1362	0.22705	0.13065	0.13065	0.13065	
1363	0.22721	0.13434	0.13434	0.13434	
1364	0.22738	0.13759	0.13759	0.13759	
1365	0.22755	0.14024	0.14024	0.14024	
1366	0.22771	0.14219	0.14219	0.14219	
1367	0.22788	0.14341	0.14341	0.14341	
1368	0.22805	0.14397	0.14397	0.14397	
1369	0.22821	0.14397	0.14397	0.14397	
1370	0.22838	0.14357	0.14357	0.14357	
1371	0.22855	0.14293	0.14293	0.14293	
1372	0.22871	0.14223	0.14223	0.14223	
1373	0.22888	0.14165	0.14165	0.14165	
1374	0.22905	0.14135	0.14135	0.14135	
1375	0.22921	0.14146	0.14146	0.14146	
1376	0.22938	0.14209	0.14209	0.14209	
1377	0.22955	0.14329	0.14329	0.14329	
1378	0.22971	0.14508	0.14508	0.14508	
1379	0.22988	0.14742	0.14742	0.14742	
1380	0.23005	0.15022	0.15022	0.15022	
1381	0.23021	0.15334	0.15334	0.15334	
1382	0.23038	0.15656	0.15656	0.15656	
1383	0.23055	0.15966	0.15966	0.15966	
1384	0.23071	0.16241	0.16241	0.16241	
1385	0.23088	0.16458	0.16458	0.16458	
1386	0.23105	0.166	0.166	0.166	
1387	0.23121	0.16657	0.16657	0.16657	
1388	0.23138	0.16631	0.16631	0.16631	
1389	0.23155	0.16532	0.16532	0.16532	
1390	0.23171	0.16383	0.16383	0.16383	
1391	0.23188	0.16212	0.16212	0.16212	
1392	0.23205	0.16056	0.16056	0.16056	
1393	0.23221	0.15949	0.15949	0.15949	
1394	0.23238	0.15922	0.15922	0.15922	
1395	0.23255	0.15996	0.15996	0.15996	
1396	0.23271	0.16178	0.16178	0.16178	
1397	0.23288	0.16462	0.16462	0.16462	
1398	0.23305	0.16825	0.16825	0.16825	
1399	0.23321	0.17232	0.17232	0.17232	
1400	0.23338	0.1764	0.1764	0.1764	
1401	0.23355	0.18004	0.18004	0.18004	
1402	0.23371	0.18283	0.18283	0.18283	
1403	0.23388	0.18447	0.18447	0.18447	
1404	0.23405	0.18481	0.18481	0.18481	
1405	0.23421	0.18389	0.18389	0.18389	
1406	0.23438	0.18193	0.18193	0.18193	
1407	0.23455	0.17932	0.17932	0.17932	
1408	0.23471	0.17653	0.17653	0.17653	
1409	0.23488	0.17409	0.17409	0.17409	
1410	0.23505	0.17247	0.17247	0.17247	
1411	0.23521	0.17205	0.17205	0.17205	
1412	0.23538	0.173	0.173	0.173	
1413	0.23555	0.17531	0.17531	0.17531	
1414	0.23571	0.17877	0.17877	0.17877	
1415	0.23588	0.18296	0.18296	0.18296	
1416	0.23605	0.18738	0.18738	0.18738	
1417	0.23621	0.19147	0.19147	0.19147	
1418	0.23638	0.1947	0.1947	0.1947	
1419	0.23655	0.19669	0.19669	0.19669	
1420	0.23671	0.19723	0.19723	0.19723	
1421	0.23688	0.19633	0.19633	0.19633	
1422	0.23705	0.19422	0.19422	0.19422	
1423	0.23721	0.19132	0.19132	0.19132	
1424	0.23738	0.18815	0.18815	0.18815	
1425	0.23755	0.1853	0.1853	0.1853	
1426	0.23771	0.18328	0.18328	0.18328	
1427	0.23788	0.18249	0.18249	0.18249	
1428	0.23805	0.18312	0.18312	0.18312	
1429	0.23821	0.18514	0.18514	0.18514	
1430	0.23838	0.18831	0.18831	0.18831	
1431	0.23855	0.19221	0.19221	0.19221	
1432	0.23871	0.19628	0.19628	0.19628	
1433	0.23888	0.19997	0.19997	0.19997	
