	Time [s]	Minimum [mm]	Maximum [mm]	Average [mm]	
482	8.0349e-002	-0.17255	-0.17255	-0.17255	
483	8.0516e-002	-0.18398	-0.18398	-0.18398	
484	8.0683e-002	-0.19954	-0.19954	-0.19954	
485	8.0849e-002	-0.21546	-0.21546	-0.21546	
486	8.1016e-002	-0.22811	-0.22811	-0.22811	
487	8.1183e-002	-0.23464	-0.23464	-0.23464	
488	8.135e-002	-0.23353	-0.23353	-0.23353	
489	8.1516e-002	-0.22479	-0.22479	-0.22479	
490	8.1683e-002	-0.20991	-0.20991	-0.20991	
491	8.185e-002	-0.1916	-0.1916	-0.1916	
492	8.2016e-002	-0.17318	-0.17318	-0.17318	
493	8.2183e-002	-0.15799	-0.15799	-0.15799	
494	8.235e-002	-0.14873	-0.14873	-0.14873	
495	8.2516e-002	-0.14692	-0.14692	-0.14692	
496	8.2683e-002	-0.15261	-0.15261	-0.15261	
497	8.285e-002	-0.16432	-0.16432	-0.16432	
498	8.3017e-002	-0.17933	-0.17933	-0.17933	
499	8.3183e-002	-0.19411	-0.19411	-0.19411	
500	8.335e-002	-0.20501	-0.20501	-0.20501	
501	8.3517e-002	-0.20896	-0.20896	-0.20896	
502	8.3683e-002	-0.204	-0.204	-0.204	
503	8.385e-002	-0.1898	-0.1898	-0.1898	
504	8.4017e-002	-0.16767	-0.16767	-0.16767	
505	8.4183e-002	-0.14049	-0.14049	-0.14049	
506	8.435e-002	-0.1122	-0.1122	-0.1122	
507	8.4517e-002	-8.7191e-002	-8.7191e-002	-8.7191e-002	
508	8.4684e-002	-6.9512e-002	-6.9512e-002	-6.9512e-002	
509	8.485e-002	-6.2175e-002	-6.2175e-002	-6.2175e-002	
510	8.5017e-002	-6.6567e-002	-6.6567e-002	-6.6567e-002	
511	8.5184e-002	-8.2138e-002	-8.2138e-002	-8.2138e-002	
512	8.535e-002	-0.10641	-0.10641	-0.10641	
513	8.5517e-002	-0.1353	-0.1353	-0.1353	
514	8.5684e-002	-0.16377	-0.16377	-0.16377	
515	8.585e-002	-0.18661	-0.18661	-0.18661	
516	8.6017e-002	-0.19929	-0.19929	-0.19929	
517	8.6184e-002	-0.19879	-0.19879	-0.19879	
518	8.6351e-002	-0.18409	-0.18409	-0.18409	
519	8.6517e-002	-0.15641	-0.15641	-0.15641	
520	8.6684e-002	-0.11912	-0.11912	-0.11912	
521	8.6851e-002	-7.7211e-002	-7.7211e-002	-7.7211e-002	
522	8.7017e-002	-3.656e-002	-3.656e-002	-3.656e-002	
523	8.7184e-002	-3.0167e-003	-3.0167e-003	-3.0167e-003	
524	8.7351e-002	1.8534e-002	1.8534e-002	1.8534e-002	
525	8.7517e-002	2.4964e-002	2.4964e-002	2.4964e-002	
526	8.7684e-002	1.5435e-002	1.5435e-002	1.5435e-002	
527	8.7851e-002	-8.4197e-003	-8.4197e-003	-8.4197e-003	
528	8.8018e-002	-4.2707e-002	-4.2707e-002	-4.2707e-002	
529	8.8184e-002	-8.1844e-002	-8.1844e-002	-8.1844e-002	
530	8.8351e-002	-0.11941	-0.11941	-0.11941	
531	8.8518e-002	-0.14915	-0.14915	-0.14915	
532	8.8684e-002	-0.16592	-0.16592	-0.16592	
533	8.8851e-002	-0.16655	-0.16655	-0.16655	
534	8.9018e-002	-0.15028	-0.15028	-0.15028	
535	8.9184e-002	-0.11896	-0.11896	-0.11896	
536	8.9351e-002	-7.6751e-002	-7.6751e-002	-7.6751e-002	
537	8.9518e-002	-2.9463e-002	-2.9463e-002	-2.9463e-002	
538	8.9685e-002	1.6295e-002	1.6295e-002	1.6295e-002	
539	8.9851e-002	5.4154e-002	5.4154e-002	5.4154e-002	
540	9.0018e-002	7.8959e-002	7.8959e-002	7.8959e-002	
541	9.0185e-002	8.7562e-002	8.7562e-002	8.7562e-002	
542	9.0351e-002	7.9297e-002	7.9297e-002	7.9297e-002	
543	9.0518e-002	5.6068e-002	5.6068e-002	5.6068e-002	
544	9.0685e-002	2.204e-002	2.204e-002	2.204e-002	
545	9.0851e-002	-1.7031e-002	-1.7031e-002	-1.7031e-002	
546	9.1018e-002	-5.469e-002	-5.469e-002	-5.469e-002	
547	9.1185e-002	-8.4792e-002	-8.4792e-002	-8.4792e-002	
548	9.1352e-002	-0.10244	-0.10244	-0.10244	
549	9.1518e-002	-0.1047	-0.1047	-0.1047	
550	9.1685e-002	-9.1038e-002	-9.1038e-002	-9.1038e-002	
551	9.1852e-002	-6.3347e-002	-6.3347e-002	-6.3347e-002	
552	9.2018e-002	-2.5603e-002	-2.5603e-002	-2.5603e-002	
553	9.2185e-002	1.678e-002	1.678e-002	1.678e-002	
554	9.2352e-002	5.7812e-002	5.7812e-002	5.7812e-002	
555	9.2518e-002	9.1866e-002	9.1866e-002	9.1866e-002	
556	9.2685e-002	0.11453	0.11453	0.11453	
557	9.2852e-002	0.12327	0.12327	0.12327	
558	9.3019e-002	0.11776	0.11776	0.11776	
559	9.3185e-002	9.9867e-002	9.9867e-002	9.9867e-002	
560	9.3352e-002	7.3318e-002	7.3318e-002	7.3318e-002	
561	9.3519e-002	4.3029e-002	4.3029e-002	4.3029e-002	
562	9.3685e-002	1.4316e-002	1.4316e-002	1.4316e-002	
563	9.3852e-002	-7.959e-003	-7.959e-003	-7.959e-003	
564	9.4019e-002	-2.0131e-002	-2.0131e-002	-2.0131e-002	
565	9.4185e-002	-2.0265e-002	-2.0265e-002	-2.0265e-002	
566	9.4352e-002	-8.3906e-003	-8.3906e-003	-8.3906e-003	
567	9.4519e-002	1.3577e-002	1.3577e-002	1.3577e-002	
568	9.4686e-002	4.2217e-002	4.2217e-002	4.2217e-002	
569	9.4852e-002	7.3211e-002	7.3211e-002	7.3211e-002	
570	9.5019e-002	0.10207	0.10207	0.10207	
571	9.5186e-002	0.12487	0.12487	0.12487	
572	9.5352e-002	0.13884	0.13884	0.13884	
573	9.5519e-002	0.14281	0.14281	0.14281	
574	9.5686e-002	0.13728	0.13728	0.13728	
575	9.5852e-002	0.12427	0.12427	0.12427	
576	9.6019e-002	0.10696	0.10696	0.10696	
577	9.6186e-002	8.9034e-002	8.9034e-002	8.9034e-002	
578	9.6353e-002	7.4108e-002	7.4108e-002	7.4108e-002	
579	9.6519e-002	6.5088e-002	6.5088e-002	6.5088e-002	
580	9.6686e-002	6.3727e-002	6.3727e-002	6.3727e-002	
581	9.6853e-002	7.0371e-002	7.0371e-002	7.0371e-002	
582	9.7019e-002	8.3968e-002	8.3968e-002	8.3968e-002	
583	9.7186e-002	0.1023	0.1023	0.1023	
584	9.7353e-002	0.12242	0.12242	0.12242	
585	9.7519e-002	0.14118	0.14118	0.14118	
586	9.7686e-002	0.15582	0.15582	0.15582	
587	9.7853e-002	0.16442	0.16442	0.16442	
588	9.802e-002	0.16622	0.16622	0.16622	
589	9.8186e-002	0.16174	0.16174	0.16174	
590	9.8353e-002	0.15263	0.15263	0.15263	
591	9.852e-002	0.14135	0.14135	0.14135	
592	9.8686e-002	0.13073	0.13073	0.13073	
593	9.8853e-002	0.12339	0.12339	0.12339	
594	9.902e-002	0.12134	0.12134	0.12134	
595	9.9186e-002	0.12558	0.12558	0.12558	
596	9.9353e-002	0.13593	0.13593	0.13593	
597	9.952e-002	0.15108	0.15108	0.15108	
598	9.9687e-002	0.16884	0.16884	0.16884	
599	9.9853e-002	0.18651	0.18651	0.18651	
600	0.10002	0.2014	0.2014	0.2014	
601	0.10019	0.21126	0.21126	0.21126	
602	0.10035	0.21476	0.21476	0.21476	
603	0.10052	0.21166	0.21166	0.21166	
604	0.10069	0.2029	0.2029	0.2029	
605	0.10085	0.19044	0.19044	0.19044	
606	0.10102	0.17693	0.17693	0.17693	
607	0.10119	0.16523	0.16523	0.16523	
608	0.10135	0.15794	0.15794	0.15794	
609	0.10152	0.15692	0.15692	0.15692	
610	0.10169	0.163	0.163	0.163	
611	0.10185	0.1758	0.1758	0.1758	
612	0.10202	0.19378	0.19378	0.19378	
613	0.10219	0.21453	0.21453	0.21453	
614	0.10235	0.23513	0.23513	0.23513	
615	0.10252	0.25266	0.25266	0.25266	
616	0.10269	0.26468	0.26468	0.26468	
617	0.10285	0.26965	0.26965	0.26965	
618	0.10302	0.26719	0.26719	0.26719	
619	0.10319	0.25814	0.25814	0.25814	
620	0.10335	0.24442	0.24442	0.24442	
621	0.10352	0.2287	0.2287	0.2287	
622	0.10369	0.21398	0.21398	0.21398	
623	0.10385	0.20305	0.20305	0.20305	
624	0.10402	0.19809	0.19809	0.19809	
625	0.10419	0.20025	0.20025	0.20025	
626	0.10435	0.20955	0.20955	0.20955	
627	0.10452	0.22481	0.22481	0.22481	
628	0.10469	0.24393	0.24393	0.24393	
629	0.10485	0.2642	0.2642	0.2642	
630	0.10502	0.28277	0.28277	0.28277	
631	0.10519	0.29713	0.29713	0.29713	
632	0.10535	0.30551	0.30551	0.30551	
633	0.10552	0.30715	0.30715	0.30715	
634	0.10569	0.30242	0.30242	0.30242	
635	0.10585	0.29273	0.29273	0.29273	
636	0.10602	0.28025	0.28025	0.28025	
637	0.10619	0.26756	0.26756	0.26756	
638	0.10635	0.25716	0.25716	0.25716	
639	0.10652	0.25111	0.25111	0.25111	
640	0.10669	0.25063	0.25063	0.25063	
641	0.10685	0.25596	0.25596	0.25596	
642	0.10702	0.26632	0.26632	0.26632	
643	0.10719	0.28011	0.28011	0.28011	
644	0.10735	0.29517	0.29517	0.29517	
645	0.10752	0.30921	0.30921	0.30921	
646	0.10769	0.32018	0.32018	0.32018	
647	0.10785	0.32667	0.32667	0.32667	
648	0.10802	0.32811	0.32811	0.32811	
649	0.10819	0.32488	0.32488	0.32488	
650	0.10835	0.3182	0.3182	0.3182	
651	0.10852	0.30988	0.30988	0.30988	
652	0.10869	0.30202	0.30202	0.30202	
653	0.10886	0.29659	0.29659	0.29659	
654	0.10902	0.29504	0.29504	0.29504	
655	0.10919	0.29808	0.29808	0.29808	
656	0.10936	0.30554	0.30554	0.30554	
657	0.10952	0.31635	0.31635	0.31635	
658	0.10969	0.32881	0.32881	0.32881	
659	0.10986	0.34086	0.34086	0.34086	
660	0.11002	0.35044	0.35044	0.35044	
661	0.11019	0.35594	0.35594	0.35594	
662	0.11036	0.35647	0.35647	0.35647	
663	0.11052	0.35203	0.35203	0.35203	
664	0.11069	0.3436	0.3436	0.3436	
665	0.11086	0.33292	0.33292	0.33292	
666	0.11102	0.32224	0.32224	0.32224	
667	0.11119	0.31393	0.31393	0.31393	
668	0.11136	0.31	0.31	0.31	
669	0.11152	0.3118	0.3118	0.3118	
670	0.11169	0.31968	0.31968	0.31968	
671	0.11186	0.33292	0.33292	0.33292	
672	0.11202	0.34985	0.34985	0.34985	
673	0.11219	0.36803	0.36803	0.36803	
674	0.11236	0.38468	0.38468	0.38468	
675	0.11252	0.39718	0.39718	0.39718	
676	0.11269	0.40346	0.40346	0.40346	
677	0.11286	0.40241	0.40241	0.40241	
678	0.11302	0.39409	0.39409	0.39409	
679	0.11319	0.37977	0.37977	0.37977	
680	0.11336	0.36178	0.36178	0.36178	
681	0.11352	0.3431	0.3431	0.3431	
682	0.11369	0.32696	0.32696	0.32696	
683	0.11386	0.31627	0.31627	0.31627	
684	0.11402	0.31314	0.31314	0.31314	
685	0.11419	0.31856	0.31856	0.31856	
686	0.11436	0.33216	0.33216	0.33216	
687	0.11452	0.35225	0.35225	0.35225	
688	0.11469	0.37607	0.37607	0.37607	
689	0.11486	0.40023	0.40023	0.40023	
690	0.11502	0.42117	0.42117	0.42117	
691	0.11519	0.43578	0.43578	0.43578	
692	0.11536	0.4419	0.4419	0.4419	
693	0.11552	0.43862	0.43862	0.43862	
694	0.11569	0.42649	0.42649	0.42649	
695	0.11586	0.40742	0.40742	0.40742	
696	0.11602	0.38441	0.38441	0.38441	
697	0.11619	0.36109	0.36109	0.36109	
698	0.11636	0.34112	0.34112	0.34112	
699	0.11652	0.32768	0.32768	0.32768	
700	0.11669	0.32294	0.32294	0.32294	
701	0.11686	0.32773	0.32773	0.32773	
702	0.11702	0.34142	0.34142	0.34142	
703	0.11719	0.36203	0.36203	0.36203	
704	0.11736	0.38656	0.38656	0.38656	
705	0.11752	0.41142	0.41142	0.41142	
706	0.11769	0.43301	0.43301	0.43301	
707	0.11786	0.44829	0.44829	0.44829	
708	0.11802	0.4552	0.4552	0.4552	
709	0.11819	0.45299	0.45299	0.45299	
710	0.11836	0.44229	0.44229	0.44229	
711	0.11852	0.42501	0.42501	0.42501	
712	0.11869	0.40398	0.40398	0.40398	
713	0.11886	0.38254	0.38254	0.38254	
714	0.11902	0.36397	0.36397	0.36397	
715	0.11919	0.351	0.351	0.351	
716	0.11936	0.34542	0.34542	0.34542	
717	0.11952	0.34781	0.34781	0.34781	
718	0.11969	0.35752	0.35752	0.35752	
719	0.11986	0.37281	0.37281	0.37281	
720	0.12002	0.39115	0.39115	0.39115	
721	0.12019	0.40967	0.40967	0.40967	
722	0.12036	0.42561	0.42561	0.42561	
723	0.12052	0.43678	0.43678	0.43678	
724	0.12069	0.44182	0.44182	0.44182	
725	0.12086	0.44045	0.44045	0.44045	
726	0.12102	0.43336	0.43336	0.43336	
727	0.12119	0.42216	0.42216	0.42216	
728	0.12136	0.40893	0.40893	0.40893	
729	0.12152	0.39598	0.39598	0.39598	
730	0.12169	0.38533	0.38533	0.38533	
731	0.12186	0.3785	0.3785	0.3785	
732	0.12202	0.3762	0.3762	0.3762	
733	0.12219	0.37832	0.37832	0.37832	
734	0.12236	0.38398	0.38398	0.38398	
735	0.12252	0.39174	0.39174	0.39174	
736	0.12269	0.3999	0.3999	0.3999	
737	0.12286	0.40685	0.40685	0.40685	
738	0.12302	0.41132	0.41132	0.41132	
739	0.12319	0.41265	0.41265	0.41265	
740	0.12336	0.41087	0.41087	0.41087	
741	0.12352	0.40666	0.40666	0.40666	
742	0.12369	0.40118	0.40118	0.40118	
743	0.12386	0.39584	0.39584	0.39584	
744	0.12402	0.39196	0.39196	0.39196	
745	0.12419	0.39055	0.39055	0.39055	
746	0.12436	0.39203	0.39203	0.39203	
747	0.12452	0.39618	0.39618	0.39618	
748	0.12469	0.40212	0.40212	0.40212	
749	0.12486	0.40853	0.40853	0.40853	
750	0.12502	0.41382	0.41382	0.41382	
751	0.12519	0.41653	0.41653	0.41653	
752	0.12536	0.41557	0.41557	0.41557	
753	0.12553	0.41047	0.41047	0.41047	
754	0.12569	0.40157	0.40157	0.40157	
755	0.12586	0.38995	0.38995	0.38995	
756	0.12603	0.37732	0.37732	0.37732	
757	0.12619	0.36573	0.36573	0.36573	
758	0.12636	0.35725	0.35725	0.35725	
759	0.12653	0.35355	0.35355	0.35355	
760	0.12669	0.35561	0.35561	0.35561	
761	0.12686	0.36351	0.36351	0.36351	
762	0.12703	0.3763	0.3763	0.3763	
763	0.12719	0.39216	0.39216	0.39216	
764	0.12736	0.40863	0.40863	0.40863	
765	0.12753	0.42294	0.42294	0.42294	
766	0.12769	0.43254	0.43254	0.43254	
767	0.12786	0.43542	0.43542	0.43542	
768	0.12803	0.43057	0.43057	0.43057	
769	0.12819	0.41813	0.41813	0.41813	
770	0.12836	0.39943	0.39943	0.39943	
771	0.12853	0.37684	0.37684	0.37684	
772	0.12869	0.35346	0.35346	0.35346	
773	0.12886	0.33261	0.33261	0.33261	
774	0.12903	0.31737	0.31737	0.31737	
775	0.12919	0.31006	0.31006	0.31006	
776	0.12936	0.31187	0.31187	0.31187	
777	0.12953	0.32264	0.32264	0.32264	
778	0.12969	0.34085	0.34085	0.34085	
779	0.12986	0.36384	0.36384	0.36384	
780	0.13003	0.38813	0.38813	0.38813	
781	0.13019	0.40999	0.40999	0.40999	
782	0.13036	0.42598	0.42598	0.42598	
783	0.13053	0.43343	0.43343	0.43343	
784	0.13069	0.43092	0.43092	0.43092	
785	0.13086	0.41846	0.41846	0.41846	
786	0.13103	0.39752	0.39752	0.39752	
787	0.13119	0.3708	0.3708	0.3708	
788	0.13136	0.3419	0.3419	0.3419	
789	0.13153	0.3147	0.3147	0.3147	
790	0.13169	0.29287	0.29287	0.29287	
791	0.13186	0.27928	0.27928	0.27928	
792	0.13203	0.27563	0.27563	0.27563	
793	0.13219	0.28215	0.28215	0.28215	
794	0.13236	0.29761	0.29761	0.29761	
795	0.13253	0.31952	0.31952	0.31952	
796	0.13269	0.34448	0.34448	0.34448	
797	0.13286	0.36869	0.36869	0.36869	
798	0.13303	0.38853	0.38853	0.38853	
799	0.13319	0.40103	0.40103	0.40103	
800	0.13336	0.40432	0.40432	0.40432	
801	0.13353	0.39788	0.39788	0.39788	
802	0.13369	0.38254	0.38254	0.38254	
803	0.13386	0.36038	0.36038	0.36038	
804	0.13403	0.33435	0.33435	0.33435	
805	0.13419	0.30786	0.30786	0.30786	
806	0.13436	0.28425	0.28425	0.28425	
807	0.13453	0.26637	0.26637	0.26637	
808	0.13469	0.25614	0.25614	0.25614	
809	0.13486	0.25436	0.25436	0.25436	
810	0.13503	0.26064	0.26064	0.26064	
811	0.13519	0.2735	0.2735	0.2735	
812	0.13536	0.29063	0.29063	0.29063	
813	0.13553	0.30925	0.30925	0.30925	
814	0.13569	0.32655	0.32655	0.32655	
815	0.13586	0.34004	0.34004	0.34004	
816	0.13603	0.34788	0.34788	0.34788	
817	0.13619	0.34912	0.34912	0.34912	
818	0.13636	0.34372	0.34372	0.34372	
819	0.13653	0.33252	0.33252	0.33252	
820	0.13669	0.31703	0.31703	0.31703	
821	0.13686	0.29919	0.29919	0.29919	
822	0.13703	0.2811	0.2811	0.2811	
823	0.13719	0.26466	0.26466	0.26466	
824	0.13736	0.2514	0.2514	0.2514	
825	0.13753	0.24233	0.24233	0.24233	
826	0.13769	0.23781	0.23781	0.23781	
827	0.13786	0.23765	0.23765	0.23765	
828	0.13803	0.24118	0.24118	0.24118	
829	0.13819	0.24739	0.24739	0.24739	
830	0.13836	0.25511	0.25511	0.25511	
831	0.13853	0.26315	0.26315	0.26315	
832	0.13869	0.27047	0.27047	0.27047	
833	0.13886	0.27621	0.27621	0.27621	
834	0.13903	0.27977	0.27977	0.27977	
835	0.13919	0.28081	0.28081	0.28081	
836	0.13936	0.27917	0.27917	0.27917	
837	0.13953	0.27494	0.27494	0.27494	
838	0.13969	0.26829	0.26829	0.26829	
839	0.13986	0.25958	0.25958	0.25958	
840	0.14003	0.24922	0.24922	0.24922	
841	0.14019	0.23779	0.23779	0.23779	
842	0.14036	0.22592	0.22592	0.22592	
843	0.14053	0.21439	0.21439	0.21439	
844	0.14069	0.204	0.204	0.204	
845	0.14086	0.1956	0.1956	0.1956	
846	0.14103	0.18991	0.18991	0.18991	
847	0.14119	0.18749	0.18749	0.18749	
848	0.14136	0.18862	0.18862	0.18862	
849	0.14153	0.19316	0.19316	0.19316	
850	0.14169	0.20057	0.20057	0.20057	
851	0.14186	0.20984	0.20984	0.20984	
852	0.14203	0.21965	0.21965	0.21965	
853	0.1422	0.22842	0.22842	0.22842	
854	0.14236	0.23459	0.23459	0.23459	
855	0.14253	0.23675	0.23675	0.23675	
856	0.1427	0.23396	0.23396	0.23396	
857	0.14286	0.22583	0.22583	0.22583	
858	0.14303	0.2127	0.2127	0.2127	
859	0.1432	0.19563	0.19563	0.19563	
860	0.14336	0.17627	0.17627	0.17627	
861	0.14353	0.15671	0.15671	0.15671	
862	0.1437	0.13919	0.13919	0.13919	
863	0.14386	0.12577	0.12577	0.12577	
864	0.14403	0.11805	0.11805	0.11805	
865	0.1442	0.11688	0.11688	0.11688	
866	0.14436	0.12225	0.12225	0.12225	
867	0.14453	0.13317	0.13317	0.13317	
868	0.1447	0.14788	0.14788	0.14788	
869	0.14486	0.16398	0.16398	0.16398	
870	0.14503	0.17883	0.17883	0.17883	
871	0.1452	0.18988	0.18988	0.18988	
872	0.14536	0.19506	0.19506	0.19506	
873	0.14553	0.19311	0.19311	0.19311	
874	0.1457	0.18373	0.18373	0.18373	
875	0.14586	0.16772	0.16772	0.16772	
876	0.14603	0.1468	0.1468	0.1468	
877	0.1462	0.12343	0.12343	0.12343	
878	0.14636	0.10042	0.10042	0.10042	
879	0.14653	8.0547e-002	8.0547e-002	8.0547e-002	
880	0.1467	6.6141e-002	6.6141e-002	6.6141e-002	
881	0.14686	5.8742e-002	5.8742e-002	5.8742e-002	
882	0.14703	5.8876e-002	5.8876e-002	5.8876e-002	
883	0.1472	6.5985e-002	6.5985e-002	6.5985e-002	
884	0.14736	7.8511e-002	7.8511e-002	7.8511e-002	
885	0.14753	9.4132e-002	9.4132e-002	9.4132e-002	
886	0.1477	0.11012	0.11012	0.11012	
887	0.14786	0.12372	0.12372	0.12372	
888	0.14803	0.13261	0.13261	0.13261	
889	0.1482	0.13515	0.13515	0.13515	
890	0.14836	0.1307	0.1307	0.1307	
891	0.14853	0.11963	0.11963	0.11963	
892	0.1487	0.10326	0.10326	0.10326	
893	0.14886	8.3624e-002	8.3624e-002	8.3624e-002	
894	0.14903	6.3177e-002	6.3177e-002	6.3177e-002	
895	0.1492	4.4382e-002	4.4382e-002	4.4382e-002	
896	0.14936	2.9353e-002	2.9353e-002	2.9353e-002	
897	0.14953	1.956e-002	1.956e-002	1.956e-002	
898	0.1497	1.5625e-002	1.5625e-002	1.5625e-002	
899	0.14986	1.7277e-002	1.7277e-002	1.7277e-002	
900	0.15003	2.3431e-002	2.3431e-002	2.3431e-002	
901	0.1502	3.2399e-002	3.2399e-002	3.2399e-002	
902	0.15036	4.2182e-002	4.2182e-002	4.2182e-002	
903	0.15053	5.0796e-002	5.0796e-002	5.0796e-002	
904	0.1507	5.6576e-002	5.6576e-002	5.6576e-002	
905	0.15086	5.8421e-002	5.8421e-002	5.8421e-002	
906	0.15103	5.5922e-002	5.5922e-002	5.5922e-002	
907	0.1512	4.9382e-002	4.9382e-002	4.9382e-002	
908	0.15136	3.9707e-002	3.9707e-002	3.9707e-002	
909	0.15153	2.8214e-002	2.8214e-002	2.8214e-002	
910	0.1517	1.6374e-002	1.6374e-002	1.6374e-002	
911	0.15186	5.5544e-003	5.5544e-003	5.5544e-003	
912	0.15203	-3.2093e-003	-3.2093e-003	-3.2093e-003	
913	0.1522	-9.3641e-003	-9.3641e-003	-9.3641e-003	
914	0.15236	-1.2893e-002	-1.2893e-002	-1.2893e-002	
915	0.15253	-1.427e-002	-1.427e-002	-1.427e-002	
916	0.1527	-1.4321e-002	-1.4321e-002	-1.4321e-002	
917	0.15286	-1.4033e-002	-1.4033e-002	-1.4033e-002	
918	0.15303	-1.4336e-002	-1.4336e-002	-1.4336e-002	
919	0.1532	-1.5913e-002	-1.5913e-002	-1.5913e-002	
920	0.15336	-1.9065e-002	-1.9065e-002	-1.9065e-002	
921	0.15353	-2.3661e-002	-2.3661e-002	-2.3661e-002	
922	0.1537	-2.9179e-002	-2.9179e-002	-2.9179e-002	
923	0.15386	-3.4831e-002	-3.4831e-002	-3.4831e-002	
924	0.15403	-3.9752e-002	-3.9752e-002	-3.9752e-002	
925	0.1542	-4.3198e-002	-4.3198e-002	-4.3198e-002	
926	0.15436	-4.4732e-002	-4.4732e-002	-4.4732e-002	
927	0.15453	-4.4353e-002	-4.4353e-002	-4.4353e-002	
928	0.1547	-4.2532e-002	-4.2532e-002	-4.2532e-002	
929	0.15486	-4.0154e-002	-4.0154e-002	-4.0154e-002	
930	0.15503	-3.8373e-002	-3.8373e-002	-3.8373e-002	
931	0.1552	-3.8393e-002	-3.8393e-002	-3.8393e-002	
932	0.15536	-4.123e-002	-4.123e-002	-4.123e-002	
933	0.15553	-4.7485e-002	-4.7485e-002	-4.7485e-002	
934	0.1557	-5.7187e-002	-5.7187e-002	-5.7187e-002	
935	0.15586	-6.9721e-002	-6.9721e-002	-6.9721e-002	
936	0.15603	-8.3882e-002	-8.3882e-002	-8.3882e-002	
937	0.1562	-9.8035e-002	-9.8035e-002	-9.8035e-002	
938	0.15636	-0.11037	-0.11037	-0.11037	
939	0.15653	-0.1192	-0.1192	-0.1192	
940	0.1567	-0.12328	-0.12328	-0.12328	
941	0.15686	-0.12203	-0.12203	-0.12203	
942	0.15703	-0.11574	-0.11574	-0.11574	
943	0.1572	-0.10551	-0.10551	-0.10551	
944	0.15736	-9.318e-002	-9.318e-002	-9.318e-002	
945	0.15753	-8.1072e-002	-8.1072e-002	-8.1072e-002	
946	0.1577	-7.1614e-002	-7.1614e-002	-7.1614e-002	
947	0.15786	-6.6969e-002	-6.6969e-002	-6.6969e-002	
948	0.15803	-6.8668e-002	-6.8668e-002	-6.8668e-002	
949	0.1582	-7.7324e-002	-7.7324e-002	-7.7324e-002	
950	0.15836	-9.2488e-002	-9.2488e-002	-9.2488e-002	
951	0.15853	-0.11267	-0.11267	-0.11267	
952	0.1587	-0.13552	-0.13552	-0.13552	
953	0.15887	-0.15818	-0.15818	-0.15818	
954	0.15903	-0.17768	-0.17768	-0.17768	
955	0.1592	-0.19145	-0.19145	-0.19145	
956	0.15937	-0.19767	-0.19767	-0.19767	
957	0.15953	-0.19565	-0.19565	-0.19565	
958	0.1597	-0.18593	-0.18593	-0.18593	
959	0.15987	-0.17024	-0.17024	-0.17024	
960	0.16003	-0.15127	-0.15127	-0.15127	
961	0.1602	-0.13228	-0.13228	-0.13228	
962	0.16037	-0.1166	-0.1166	-0.1166	
963	0.16053	-0.10714	-0.10714	-0.10714	
964	0.1607	-0.1059	-0.1059	-0.1059	
965	0.16087	-0.11367	-0.11367	-0.11367	
966	0.16103	-0.12988	-0.12988	-0.12988	
967	0.1612	-0.15267	-0.15267	-0.15267	
968	0.16137	-0.17917	-0.17917	-0.17917	
969	0.16153	-0.20589	-0.20589	-0.20589	
970	0.1617	-0.22929	-0.22929	-0.22929	
971	0.16187	-0.24631	-0.24631	-0.24631	
972	0.16203	-0.25482	-0.25482	-0.25482	
973	0.1622	-0.254	-0.254	-0.254	
974	0.16237	-0.24442	-0.24442	-0.24442	
975	0.16253	-0.22798	-0.22798	-0.22798	
976	0.1627	-0.20762	-0.20762	-0.20762	
977	0.16287	-0.18688	-0.18688	-0.18688	
978	0.16303	-0.16933	-0.16933	-0.16933	
979	0.1632	-0.15803	-0.15803	-0.15803	
980	0.16337	-0.15507	-0.15507	-0.15507	
981	0.16353	-0.16128	-0.16128	-0.16128	
982	0.1637	-0.17602	-0.17602	-0.17602	
983	0.16387	-0.19741	-0.19741	-0.19741	
984	0.16403	-0.22254	-0.22254	-0.22254	
985	0.1642	-0.24797	-0.24797	-0.24797	
986	0.16437	-0.27024	-0.27024	-0.27024	
987	0.16453	-0.28647	-0.28647	-0.28647	
988	0.1647	-0.2947	-0.2947	-0.2947	
989	0.16487	-0.29428	-0.29428	-0.29428	
990	0.16503	-0.28588	-0.28588	-0.28588	
991	0.1652	-0.2714	-0.2714	-0.2714	
992	0.16537	-0.25364	-0.25364	-0.25364	
993	0.16553	-0.23586	-0.23586	-0.23586	
994	0.1657	-0.22122	-0.22122	-0.22122	
995	0.16587	-0.21235	-0.21235	-0.21235	
996	0.16603	-0.21088	-0.21088	-0.21088	
997	0.1662	-0.21725	-0.21725	-0.21725	
998	0.16637	-0.23065	-0.23065	-0.23065	
999	0.16653	-0.24915	-0.24915	-0.24915	
1000	0.1667	-0.27008	-0.27008	-0.27008	
1001	0.16687	-0.29045	-0.29045	-0.29045	
1002	0.16703	-0.30742	-0.30742	-0.30742	
1003	0.1672	-0.31879	-0.31879	-0.31879	
1004	0.16737	-0.32329	-0.32329	-0.32329	
1005	0.16753	-0.32083	-0.32083	-0.32083	
1006	0.1677	-0.31243	-0.31243	-0.31243	
1007	0.16787	-0.30003	-0.30003	-0.30003	
1008	0.16803	-0.28621	-0.28621	-0.28621	
1009	0.1682	-0.27368	-0.27368	-0.27368	
1010	0.16837	-0.26487	-0.26487	-0.26487	
1011	0.16853	-0.26153	-0.26153	-0.26153	
